ID_REF,GSM317398,GSM317402,GSM317407,GSM317410,GSM317412,GSM317413,GSM317416,GSM317418,GSM317421,GSM317426,GSM317432,GSM317434,GSM317435,GSM317436,GSM317438,GSM317441,GSM317442,GSM317447,GSM317449,GSM317452,GSM317453,GSM317459,GSM317461,GSM317462,GSM317465,GSM317466,GSM317468,GSM317471,GSM317472,GSM317476,GSM317477,GSM317480,GSM317484,GSM317486,GSM317387,GSM317390,GSM317392,GSM317393,GSM317394,GSM317395,GSM317400,GSM317405,GSM317408,GSM317409,GSM317414,GSM317420,GSM317422,GSM317423,GSM317424,GSM317427,GSM317428,GSM317430,GSM317437,GSM317448,GSM317450,GSM317455,GSM317457,GSM317460,GSM317463,GSM317464,GSM317467,GSM317469,GSM317470,GSM317473,GSM317474,GSM317475,GSM317478,GSM317481,GSM317482,Calc
203851_at,2.4213974,3.7370028,2.3664687,2.1740978,2.0552268,2.6651585,1.8095239,1.6384978,2.2372882,2.2379518,2.1953125,3.1827955,2.252427,2.3873873,2.2214983,3.4146342,2.3217056,2.1965318,3.3923447,2.9978309,2.7486036,1.830137,2.0389016,2.3941908,1.864341,2.573201,2.2217295,2.1303318,2.6033058,2.1636362,1.9547873,3.2666667,3.5337837,2.4953704,2.104,1.9604862,1.7271469,1.5655915,2.107143,2.5448852,1.5250001,2.132867,2.28,1.4581007,1.6775957,1.780543,1.846154,2.5680273,1.7205479,1.9491918,2.110687,1.846774,1.8421053,2.4835165,2.0929096,1.5581396,2.2361112,1.6541555,1.872807,2.5804598,2.28223,2.0701404,1.6376812,1.891945,2.0783646,2.7012048,1.9696203,2.003891,2.3915663,0.099325433
209735_at,6.1484723,5.7278285,2.8961422,3.1337583,4.4516764,2.8438914,3.798413,4.6549296,3.561441,3.2319276,0.484375,6.5752687,4.1334953,3.2995496,3.1824102,7.4390244,3.4360466,4.294798,4.949761,4.9501085,6.307263,3.7342467,3.5263157,4.9149375,2.102713,3.0942929,4.758315,4.6161137,4.268595,8.752727,3.0851064,4.354762,5.027027,11.958332,1.4986668,1.6048632,3.4182827,2.8774195,4.8125005,3.6805847,2.9625,2.3006995,4.3333335,3.2681565,2.9344265,1.7714933,3.1396012,3.5408163,2.3123288,3.9815242,1.2557253,2.8091397,0.66213924,3.3434062,3.1246943,1.7188163,4.802778,3.1126006,3.3289475,2.913793,2.4703834,3.1763527,3.5594203,3.6188605,2.1311755,2.7783132,1.5316457,3.4319065,2.7515059,0.002323799
221011_s_at,3.2161574,4.030581,2.5608308,2.81741,2.4615386,3.0565612,3.7063494,2.9342723,3.3453388,2.8975902,1.8359375,3.8064516,2.762136,1.945946,2.2084692,1.4878049,3.1782947,3.930636,3.0502393,3.3752713,3.5251398,1.5452055,2.5743706,3.1244812,1.6492248,3.0744417,2.4523282,2.670616,2.8842976,1.8836362,1.9042553,2.6690476,2.8378377,2.872685,2.904,1.7659574,2.1329641,1.4451612,1.8816966,2.1795406,2.575,2.423077,1.6746666,1.7625699,1.8333334,2.3076923,2.3333335,2.5238094,1.6876712,3.8429563,1.9770992,2.69086,1.8336163,2.7280219,3.7652812,2.3530657,1.9722222,2.5201073,1.7236842,2.928161,2.432056,1.7494991,3.7536232,1.5324165,2.0340714,2.313253,1.9569621,2.5214007,1.7846385,-0.001174385
212294_at,1.8646289,1.1100917,2.7344213,2.0912952,1.7258383,3.199095,2.8507938,2.5868545,2.3538136,1.3343372,1.3776041,1.6505376,2.053398,1.3806306,4.117264,3.695122,1.4476744,1.5028902,1.8421053,1.2386117,1.3324023,5.4136987,1.9839815,2.1784232,2.899225,2.004963,1.4900222,1.6540284,2.053719,4.723636,2.343085,1.302381,1.3378377,2.335648,4.4266667,3.805471,2.8573408,3.8107526,2.03125,1.645094,1.7946429,2.1993008,2.5653334,2.2318437,3.2704918,2.3868778,2.3219373,2.5884354,3.3945205,1.5381063,2.4541986,2.7123654,3.0628183,2.8489008,2.0611248,3.1670194,3.538889,2.2815013,3.2017543,1.4885057,2.7473867,3.777555,1.5913044,3.5540273,3.318569,2.9686744,2.435443,2.3035018,3.7063253,-0.03502156
201898_s_at,3.2423582,3.883792,3.2997031,2.9320598,3.0927024,1.8574661,2.5809526,3.3403757,3.3241525,2.4849396,3.4921875,3.5376344,2.9368932,3.06982,2.3843648,2.2743902,3.114341,3.1907516,3.949761,3.3383946,3.234637,2.8136985,3.1990845,3.226141,3.261628,2.8734493,2.9866962,3.819905,2.5578513,2.461818,2.6356382,2.4476192,2.1824322,2.5555556,2.8266668,2.4589665,3.2797785,2.3311827,2.3125,2.7473905,2.8875,2.8391607,1.6826667,2.7960894,2.1229508,2.4932127,3.0313392,2.4115648,2.3205478,2.9676676,3.2442749,2.5510752,2.9439728,2.546703,2.806846,2.1818182,2.5194445,3.75067,2.0921054,2.7672415,2.6602788,2.1242485,2.0463767,3.4282908,2.4599657,2.4843373,2.278481,2.6887157,2.1867468,-0.20913303
208944_at,2.231441,2.7461774,1.8204746,1.9193208,2.2919133,1.6244345,2.236508,2.4694836,2.0254238,1.4698794,1.8515624,2.7580643,3.6359222,1.7792792,2.631922,4.652439,1.6782945,2.1589596,2.2033494,2.7635574,2.7178774,5.0328765,1.743707,2.4294603,1.7810078,2.516129,2.9290469,2.0236967,2.1404958,7.945454,2.343085,2.8809524,1.4527026,3.3055556,0.9653334,2.012158,2.296399,2.5784945,2.0357141,2.2964509,1.3964286,2.090909,2.1200001,1.8519555,2.1612022,1.8665159,1.7863249,1.9557824,2.7424657,2.166282,1.5,1.5376344,1.9847199,1.9670328,1.6797065,1.6469346,2.2444446,1.9597855,1.7982457,1.9454021,1.9094077,1.7695391,1.8666668,1.5186641,2.0221465,2.6216867,2.1240506,2.4941633,1.9984939,-0.232825752
216457_s_at,3.0742362,5.3577976,2.2566767,1.819533,2.366864,2.5769231,2.4190476,3.2793427,3.118644,3.2198794,2.440104,3.0376341,3.0242717,2.1193693,2.175896,2.2500002,2.7558138,1.8034683,3.755981,3.7483733,5.103352,2.6027398,2.6064072,2.5290456,2.9612403,2.1364765,2.6186254,2.5592415,4.049587,3.5927272,2.6462767,2.0690477,3.0067565,2.6550925,2.5733335,2.3039513,2.626039,2.772043,2.5044644,2.3256786,2.5910716,2.6013987,1.7493334,1.4385476,3.1120222,1.9004525,1.7407408,2.612245,2.0630138,2.7551966,2.1183207,1.8118279,1.9049236,2.8131866,2.6063569,2.4143765,3.1361113,1.3994638,2.2894738,1.8390805,2.3432057,2.5671344,1.947826,2.8546169,2.9693356,2.8819275,2.227848,2.9377432,2.4021084,-0.313176811
219595_at,2.213974,2.6146789,2.37092,1.7324842,2.3333335,3.036199,2.6666667,2.1502347,2.512712,2.5933733,1.7760415,2.505376,2.1747572,2.3806305,2.7557003,2.6768293,2.5290697,2.3468208,2.95933,2.0412147,2.5418997,2.2520547,1.98627,2.4087136,2.1918604,2.4168735,2.0399115,2.4739337,2.4710743,2.0690908,2.4148939,2.0547621,1.7905405,4.162037,2.3600001,2.8693008,2.198061,2.3032258,2.7767859,2.348643,2.3392859,2.8846154,2.8880002,2.5810058,2.6174865,2.5723982,2.4444447,3.22449,3.1068494,3.4133952,2.7385497,3.4919353,3.2071307,2.3461537,3.1540341,2.8350954,2.9972222,2.2868633,2.4868422,2.637931,2.611498,2.258517,2.2115943,2.5029469,2.2129471,2.8843372,2.843038,3.1284046,2.5346384,-0.334105036
213694_at,2.79476,2.8990824,3.4406526,3.9002125,4.1913214,4.2262444,3.603175,4.345071,4.5932207,2.7289155,2.5546875,1.9623655,2.9417474,3.2905407,3.5081432,2.0792682,2.9689922,2.864162,2.9736843,3.3101954,2.4273744,2.2575343,3.1167047,3.3381739,3.9980621,3.0173697,2.7472286,3.5379145,2.3140495,2.5163634,2.444149,2.8833334,1.608108,2.2569444,2.872,4.1975684,3.6897507,4.632258,3.3169644,4.0814195,3.4982142,4.2202797,3.7333333,3.703911,4.166667,4.20362,3.860399,3.6768708,2.528767,3.4711318,3.788168,4.064516,3.9949067,2.5274725,3.1369193,4.145878,3.8444443,3.7238605,2.4342105,2.5890803,3.423345,4.312625,3.1797101,4.166994,3.197615,3.0771081,3.4202535,3.3891048,3.8012047,-0.351678453
207266_x_at,2.982533,4.6758404,1.7611275,2.193206,2.6390533,2.0882354,2.5730162,3.6150236,3.0169492,2.259036,4.8645835,4.725806,2.5703883,2.4864864,2.8534203,2.378049,2.9631782,3.8410404,4.1674643,3.7483733,3.301676,5.49863,3.0274599,3.1037345,3.0329456,4.2555833,3.390244,3.298578,3.7355373,3.1527271,2.1968086,3.4309525,4.466216,2.3564816,2.2906668,3.386018,1.831025,1.8043011,2.7723215,1.4279749,2.1053572,1.8706293,2.1573334,2.3296092,2.554645,2.5701358,2.4273505,2.6394558,1.5945206,2.787529,2.139313,1.8575268,3.3837013,2.2170327,2.8288507,3.3403807,2.7805555,3.6273458,2.25,3.1666665,3.6114984,2.482966,2.7391305,2.361493,4.826235,3.433735,2.4405065,3.610895,2.570783,-0.369510188
208882_s_at,3.731441,2.6238532,2.8412461,3.131635,3.0177515,3.382353,3.98254,3.3333335,4.519068,2.629518,2.8385415,1.4892473,2.8373785,2.921171,3.2899022,3.5243902,3.4457364,2.7369943,3.4569378,3.5314534,2.5810058,3.380822,2.0228832,2.83195,3.850775,3.4937966,3.0997784,3.8104265,1.8719008,4.923636,2.8882978,2.9404762,2.1824322,3.2708333,3.2826667,4.3829784,2.7063713,4.172043,3.140625,3.254697,3.9250002,3.3846154,3.1226666,2.8715086,5.3251367,4.361991,3.643875,3.1190476,3.1643836,4.030023,3.6564887,3.8629029,4.3378606,3.3928568,3.2933984,4.1479917,3.7944446,3.300268,5.381579,3.0689657,4.045296,3.9298599,3.0492754,4.2082515,2.6286201,3.2337348,3.729114,3.700389,3.498494,-0.407760655
211653_x_at,3.5021834,3.7920487,3.8026702,3.5838645,3.1715977,2.5316744,3.1523812,4.1361504,3.6800847,3.5451806,3.765625,3.6290321,3.7281554,2.8423421,3.4136808,6.7621956,4.2984495,5.5000005,6.198565,6.587853,5.120112,5.657534,4.9702516,3.7800827,4.7751937,5.4764266,3.5654104,5.7582936,4.0123963,3.5309088,2.5851064,4.3809524,2.8378377,3.7268517,2.9733334,3.3677812,3.7036011,3.180645,4.4375,5.0772443,3.671429,1.965035,3.5413334,1.3463688,2.2322404,2.045249,3.1880343,3.0204084,2.4438355,2.909931,4.221374,1.8010752,3.113752,3.826923,5.94621,2.7441862,6.616667,3.3753352,1.8947369,2.8563218,3.074913,2.5991983,3.1217391,2.459725,2.9284496,3.9253008,2.4253166,2.7587547,2.7469878,-0.485685944
202066_at,3.052402,1.7920488,3.008902,2.5668793,2.224852,2.9253395,3.5380952,3.3943665,3.3495765,2.138554,2.893229,1.4408602,2.2184465,1.804054,2.1433227,1.8231708,2.846899,2.6647398,2.7751198,2.813449,2.036313,3.6328769,1.7162471,2.1970954,2.3875968,2.0744417,2.4456766,3.161137,1.4338843,3.3163633,2.662234,2.352381,1.8445945,4.3032403,2.2133334,3.1580546,3.1385043,3.316129,3.390625,3.3945723,2.5517857,3.6433566,2.536,3.5558662,3.428962,3.7669685,2.4957266,3.0204084,3.8356164,3.0508087,2.683206,2.75,9.056027,3.4752746,2.6894865,2.780127,3.113889,2.0107238,3.7938597,1.862069,2.3397214,4.0881763,3.368116,4.1159134,2.6746166,2.2144578,2.5240507,2.3463035,3.7454817,-0.791206687
209699_x_at,3.4410484,4.6330276,3.620178,3.8089173,3.4497042,3.138009,3.320635,4.1056337,3.2394068,4.638554,3.5260415,4.9623656,3.3883495,4.11036,3.2345278,4.9878054,4.125969,5.210983,5.002393,6.4989157,5.874302,5.550685,3.6224256,3.4813278,4.978682,5.645161,3.7760534,3.741706,5.338843,3.9709089,3.867021,4.845238,5.7567563,4.053241,3.376,4.2340426,3.0124655,2.7569892,6.417411,4.569937,3.0035715,2.5419579,3.336,2.6508381,1.7868854,2.8981903,3.735043,3.8741498,3.3452053,3.2332566,4.35687,1.8091397,2.728353,3.9313185,5.6797066,2.906977,5.4722223,3.6085792,2.0438595,3.6867816,4.334495,3.8537076,4.794203,2.8722985,4.126065,5.19759,2.972152,3.2140076,2.8584337,-0.891335113
204806_x_at,3.6746728,5.2629967,2.869436,2.6454353,4.8816566,2.678733,3.009524,3.3051646,2.6038136,4.3825297,6.7317705,4.596774,3.8859224,3.4707208,3.8827362,6.3170733,3.2771318,4.3439307,4,3.6876357,4.248604,6.120548,3.9473681,3.112033,3.9127905,3.630273,3.583149,3.1658769,4.338843,6.4218183,3.7952127,3.7142859,4.4729724,5.710648,3.6480002,3.4376898,2.095568,3.692473,3.5491073,2.6075156,1.7946429,3.7377622,4.5466666,4.1005588,3.2732244,2.5972853,3.2450144,3.0850341,4.0986304,2.3325636,2.9866412,3.2419353,3.9949067,2.5961537,3.3814182,3.4778016,3.4333334,4,2.381579,2.9367814,4.466899,3.2164328,3.9101448,2.752456,3.4293015,3.4409637,3.756962,4.233463,4.067771,-0.930070078
212094_at,8.668123,4.146789,7.6750736,6.1146502,6.3037477,8.647059,9.98889,7.6596246,9.902542,5.981928,5.346354,1.7150537,4.7936893,7.1711707,4.2833877,4.542683,6.24031,5.9248557,7.366029,15.134491,7.29609,5.5424657,6.1281457,6.377593,9.124031,7.573201,9.4102,8.049763,2.446281,3.5454545,6.5,8.223809,3.0405405,3.601852,13.538668,6.4468083,6.556787,12.384947,8.245536,10.175365,6.6607146,6.7272725,7.4560003,6.1340785,10.480875,7.4615383,6.350427,6.5442176,6.452055,6.249423,8.23855,6.9489245,12.200339,7.5164833,11.0489,9.53277,15.347222,6.761394,10.105263,6.7471266,8.724739,8.705411,5.652174,8.510806,5.589438,8.457831,10.43038,3.782101,9.534637,-1.33582508
200987_x_at,5.8078604,7.1957183,3.864985,3.666667,5.0493097,3.5113122,4.471429,4.7253523,4.2033896,4.3795176,4.2942705,3.376344,5.211165,5.1644144,3.6710098,2.4756098,5.3100777,5.5867057,6.105263,5.778742,5.6899443,3.4547944,5.7368417,5.112033,4.47093,4.92804,4.2350335,5.220379,8.177686,2.7090907,3.3085108,5.2976193,4.385135,3.3217592,3.152,2.586626,3.8157897,3.9268818,2.5647323,4.189979,5.276786,3.9825175,2.4506667,2.9357543,3.47541,3.7533937,4.85755,4.1836734,4.0602736,4.3210163,4.5229006,3.4193547,2.0848897,4.2664833,4.765281,2.8900635,4.363889,5.1715817,2.2938597,5.6896553,4.6114984,3.3386774,4.808696,5.0294695,2.890971,3.318072,3.843038,3.8054473,2.7364457,-1.37318399
217855_x_at,6.078603,5.4036694,3.1038575,3.3736732,3.852071,4.49095,4.5793653,4.5962443,4.324153,4.53012,3.8489583,3.9301074,5.3592234,3.054054,4.8762217,3.3170733,4.6996126,3.6358385,6.7511964,4.1691976,2.6815643,3.7945206,4.4759727,5.170124,4.5174417,5.307692,3.818182,4.350711,5.380165,5.832727,5.651596,3.997619,5.8581076,5.201389,4.357333,4.680851,4.163435,6.6150537,5.075893,5.3173275,4.2803574,3.8776224,4.408,5.977654,4.4098363,5.4615383,6.2079773,6.241497,6.5643835,5.861432,4.832061,5.44086,4.726655,5.607143,5.3300734,5.8541226,4.6194444,5.1045575,6.4517546,4.9281607,5.2874565,3.7795591,5.657971,4.4282904,4.4599657,4.706024,5.2455697,5.8754864,4.871988,-1.819479201
204151_x_at,9.078603,6.6697245,4.850148,4.868366,5.3510847,4.719457,4.7888894,5.8169017,4.976695,6.7861443,5.7005205,8.010753,6.201456,5.8716216,5.1270356,8.70122,5.9166665,9.381503,10.229666,9.236443,7.446928,7.9753428,7.521739,6.4211617,6.45155,8.851117,5.3104215,7.7677717,10.7190075,6.4181814,6.507979,6.7690473,10.959458,5.0393515,6.9573336,5.550152,4.621884,4.2666664,8.200892,7.0375786,5.158929,4.248252,5.4506664,4.2625704,2.4153008,4.662896,6.4871798,5.1530614,5.4301367,4.678984,6.5553436,2.6935482,4.129032,7.2280216,8.190709,4.145878,9.455556,5.8069706,4.7807016,6.25,7.3501744,5.1162324,6.9391303,4.9705305,6.3986373,7.310843,3.870886,4.85214,3.9186747,-1.884242985
206174_s_at,7.4366817,6.889908,4.4376855,4.713376,5.0216966,4.063349,4.896826,5.6877937,4.904661,5.210843,5.114583,4.645161,4.711165,4.9189186,4.4495115,2.8231707,5.5639534,4.875723,5.131579,6.429501,4.723464,4.4575343,5.1441646,5.5082984,5.162791,4.83871,4.2483373,4.872038,4.9917355,3.661818,4.390958,4.6309524,4.29054,4.0254626,4.232,3.528875,5.5927978,4.167742,4.245536,4.1461377,3.764286,3.9475524,4.5360003,4.6536317,4.2896175,4.484163,4.17094,3.8163266,2.827397,4.579677,4.5400763,3.755376,3.9864178,5.1181316,4.875305,3.7949262,3.3777778,4.6675606,3.263158,4.422414,5.212544,4.3787575,4.7594204,5.7544203,4.1141396,3.9879518,3.2101266,4.801556,4.1581326,-2.040549357
209493_at,8.213975,6.9663606,6.376854,7.2951174,7.932939,9.115385,8.969841,10.765259,9.758475,7.0030117,7.919271,2.784946,7.4053397,9.1418915,9.605863,4.4390244,7.9282947,6.2716765,10.4258375,10.548807,7.4050283,3.630137,9.812356,8.425311,10.645349,7.697271,7.9135256,10.229857,5.590909,7.1418176,6.9095745,6.792857,3.4391892,6.944444,12.802667,10.218844,7.4459834,11.346236,8.551339,11.467641,8.325001,9.716783,8.589334,6.6620116,14.374317,10.7171955,7.045584,9.469388,6.9890413,9.212472,9.961832,11.8682785,9.575552,9.192307,7.745721,11.471458,8.191667,10.24933,10.513158,7.5201154,7.4616723,8.867735,7.434783,8.550098,9.749574,7.8481927,13.908862,6.521401,9.85994,-2.380049836
204633_s_at,5.8930135,4.085627,6.304154,5.2993636,5.8658776,4.5904975,5.5428576,5.5187798,6.9385595,4.8644576,3.5546875,2.9623654,3.9902909,6.3153152,4.029316,4.8414636,4.6782947,4.2052026,5.3851676,7.130152,4.382682,4.00274,4.6315784,4.7800827,7.0213175,3.6253104,6.5720625,4.720379,6.3305783,5.410909,5.720745,4.209524,3.3716216,7.3101845,6.696,6.708206,6.5083103,6.556989,5.522321,4.7620044,4.994643,5.7377625,6.266667,4.6508384,6.620219,5.5316744,7.019943,4.6972795,6.5150685,4.431871,6.431298,5.983871,7.162988,4.483516,5.2958436,5.894292,7.8166666,5.573726,7.017544,4.586207,6.2439027,10.098196,4.9768114,6.3261294,7.0153317,4.657831,5.253165,5.649805,7.4984937,-2.386014355
201386_s_at,11.111354,17.171253,7.62908,7.7048836,8.808679,4.2624435,7.325397,13.298122,8.862288,7.2409635,11.4869795,14.854837,8.490291,9.324325,5.9185667,6.445122,8.903101,10.858382,10.866029,8.234274,8.793296,10.786302,8.636155,8.1742735,8.934109,7.369727,8.419069,8.805687,10.458677,6.843636,6.369681,7.0833335,8.054053,7.5740743,9.525334,6.960486,9.973684,6.5204306,7.6316967,8.371608,7.226786,7.9405594,7.2479997,7.480447,4.956284,8.006787,9,6.704082,5.3232875,7.422633,6.032443,5.9327955,7.3565364,7.9560437,8.6577015,6.0147996,6.4722223,8.340483,3.6973686,7.632184,8.998258,6.322645,8.17971,8.430256,8.103918,7.0072284,5.258228,7.8326845,4.7665663,-3.358423864
217757_at,15.644106,17.07951,12.210682,11.231423,13.353057,11.527149,13.253969,14.115024,13.620764,12.14759,5.2552085,21.591396,19.723299,11.558558,14.355049,27,12.8953495,16.540462,15.765551,16.720173,17.192738,14.641096,11.4141865,14.473027,10.166666,14.320099,18.02661,14.587677,13.987603,31.101816,16.648937,17.757143,14.371621,29.115742,6.714667,9.197568,13.026317,14.866667,14.553572,8.636744,10.501785,11.024475,13.626667,10.078213,17.139345,9.705883,13.549858,14.993197,14.052055,14.025405,7.9465647,8.862903,9,11.1620865,12.061124,9.509514,18.858334,12.504022,10.359649,14.252873,13.726481,13.146293,11.397102,14.760314,9.488927,14.06506,11.779747,17.642023,13.111444,-5.068077761
202300_at,17.058952,17.46483,12.618694,13.227178,14.499014,11.052036,10.963493,17.103287,16.485168,15.728915,12.1484375,13.693547,12.701456,14.475225,13.674267,11.841463,12.73062,14.138729,15.0741625,17.748373,11.882682,13.079452,15.544621,14.535269,15.027132,13.315136,11.931264,14.06635,16.88843,13.352727,14.648936,13.809525,14.75,9.569444,13.797335,7.990881,8.606648,11.339785,12.616072,15.286013,10.980358,19.965034,10.077333,12.231844,12.374317,13.66742,11.900286,10.836736,12.112329,11.413396,14.85687,11.564516,9.166384,11.810439,13.523227,9.118394,13.991667,16.951742,10.921053,11.359195,12.736934,10.897796,9.489855,16.420431,13.2998295,13.306024,13.065823,13.167315,7.328313,-7.036798053
218259_at,20.572054,14.357798,16.91543,15.772825,18.315582,20.567873,20.37619,17.509392,20.495764,16.960842,14.661458,7.4946227,17.468447,17.536036,17.02606,7.72561,15.872093,15.945087,22.717703,21.83514,16.251398,8.210959,14.411899,16.09751,18.374031,16.73201,14.84479,17.246445,10.057851,9.465454,16.707447,17.054762,11.567567,10.608796,20.714666,18.975683,14.504155,18.503227,19.75893,23.158665,17.942858,24.097902,19.837334,16.469275,24.939892,22.355204,18.985756,19.29592,14.912329,19.383373,19.862597,16.327957,20.040747,17.26923,15.86797,20.794926,23.227777,16.64343,16.789473,17.715517,19.029617,22.537073,16.394203,20.29666,16.834753,16.081928,18.713924,9.474708,14.263554,-7.261257382
218357_s_at,13.956333,18.672781,10.176558,10.921445,11.274161,12.133484,12.273017,15.08216,13.358051,12.716867,12.755208,16.295698,11.402912,13.254504,13.716613,13.70122,13.968992,13.508671,12.35646,12.281996,11.282124,11.556164,13.794049,13.350621,14.637597,15.699752,11.372507,15.151659,20.322313,21.207272,12.452128,14.185715,17.91216,13.479166,17.373333,10.671732,9.781164,10.350537,15.022322,12.820458,9.358929,14.702797,9.714666,9.617318,12.710383,11.61086,12.185185,11.8707485,10.29589,13.127022,12.790076,13.048387,10.212224,14.296703,12.699267,13.881607,12.294445,11.367292,11.855263,11.20977,12.270035,9.170341,13.371015,9.058939,12.437819,12.896385,13.232912,14.428015,10.971385,-8.784499844
Group,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,
