ID_REF,200048_s_at,200766_at,200987_x_at,201145_at,201274_at,201354_s_at,201363_s_at,201386_s_at,201394_s_at,201551_s_at,201853_s_at,201882_x_at,201898_s_at,201998_at,202313_at,202414_at,202608_s_at,202857_at,202867_s_at,203197_s_at,203637_s_at,204014_at,204493_at,205404_at,205695_at,205699_at,205984_at,206102_at,206245_s_at,206488_s_at,206721_at,207172_s_at,207180_s_at,207571_x_at,207656_s_at,208503_s_at,208538_at,208726_s_at,208893_s_at,208894_at,208996_s_at,209035_at,209542_x_at,209688_s_at,209698_at,209821_at,210127_at,210136_at,210338_s_at,210639_s_at,211582_x_at,211890_x_at,211966_at,212496_s_at,212589_at,212769_at,212866_at,213098_at,213523_at,213594_x_at,213921_at,214441_at,214686_at,214785_at,214826_at,215516_at,215653_at,215943_at,215977_x_at,216334_s_at,216375_s_at,216457_s_at,216498_at,216905_s_at,217617_at,217932_at,217981_s_at,217984_at,218034_at,218186_at,218200_s_at,218281_at,218495_at,219231_at,219260_s_at,219377_at,219798_s_at,220082_at,220323_at,220335_x_at,220691_at,220766_at,220876_at,221249_s_at,221380_at,221581_s_at,221780_s_at,47105_at,47530_at,AFFX-ThrX-5_at,Group
GSM317434,15.080645,2.8172042,3.376344,14.161289,7.1451607,1.9301075,1.3172042,14.854837,6.3709674,7.387096,5.704301,0.053763438,3.5376344,7.3118277,9.801075,0.9032257,0.5053763,12.435483,2.7096775,6.9838705,1.4838709,0.6612903,1.6827955,1.1774193,1.672043,0.23655914,2.2849462,0.48387095,2.2311826,0.091397844,0.5053763,2.3064516,2.3010752,1.3064516,0.6397849,2.3817203,0.032258064,16.666666,2.5322578,2.344086,13.301074,0.14516129,2.5591395,1.6182795,0.12903225,0.33870968,1.8118279,16.268816,128.26343,1.4408602,0.77419347,4.801075,0.45698923,3.424731,1.2473118,0.16129032,2.5913978,0.89784944,1.4838709,3.4677417,13.849462,0.5107527,2.112903,0.7365591,0.9516129,0.069892466,0.12365591,0.12903225,0.5268817,0.07526881,2.8225806,3.0376341,0.032258064,0.037634406,0.27956986,4.817204,2.844086,5.983871,20.12903,0.016129032,56.27419,5.38172,4.725806,1.1505376,3.4516125,3.1827955,3.9516127,0.55376345,0.27956986,1.7150537,0.68817204,0.107526876,0.021505376,1.5967741,0.069892466,0.6290322,0.81720424,0.80645156,0.89784944,0.032258064,control
GSM317435,15.830097,3.381068,5.211165,7.881068,5.305825,1.5995146,2.9538834,8.490291,6.441747,4.5339804,5.5485435,0.087378636,2.9368932,4.148058,9.691747,1.6213592,0.114077665,10.847087,2.684466,4.291262,1.4999999,0.64320385,1.4368932,1.6650485,0.8082524,0.21359223,1.5024272,0.7597087,2.2451456,0.3859223,1.0703883,1.5364077,1.3640777,1.42233,0.029126214,3.7281554,0.029126214,11.499999,1.487864,1.7330097,9.953883,0.5970874,1.0800971,2.012136,0.32038835,0.27427185,1.7063107,21.62864,87.28155,1.6237864,0.78398055,3.618932,0.26456308,4.106796,1.0509708,0.26456308,3.2063107,0.711165,0.72330093,3.434466,16.553398,0.8907767,1.776699,0.97330093,0.0461165,0.012135922,0.27184466,0.08252427,0.6359223,0.012135922,2.461165,3.0242717,0.036407765,0.25,0.7014563,5.0339804,2.143204,5.752427,15.679611,0.1699029,39.67961,5.0922327,4.1213593,0.8398058,2.3592231,2.514563,4.5752425,0.9053398,0.106796116,1.5849515,0.5315534,0.24514563,0.036407765,1.4587377,0.12864077,0.5436893,1.711165,0.58252424,1.2597088,0.06310679,control
GSM317436,14.436936,2.7207208,5.1644144,8.114864,5.238739,0.8783784,2.9369369,9.324325,5.8738737,6.594594,3.8130631,0.123873875,3.06982,3.7027025,10.191442,2.054054,0.7072072,10.259008,2.6036036,5.6126122,0.6869369,0.5382883,1.6306306,2.3175676,0.6801802,0.37837836,1.7027026,0.7094594,3.6238737,0.22747748,0.8986487,1.382883,1.2815316,0.9504505,0.06081081,4.216216,0.033783782,11.914414,0.5135135,0.5878378,7.9752254,0.8378378,0.9932432,1.8198198,0.2027027,0.17792793,2.1013515,18.360361,97.82658,2.3986485,0.18018018,3.5337837,0.3648649,3.68018,0.7477478,0.38963962,2.9391892,0.5518018,0.7657657,3.8333333,13.804054,0.8108108,2.5315316,1.0923424,0.40765765,0.009009009,0.074324325,0.33783785,0.5563063,0.018018018,2.2635136,2.1193693,0.022522522,0.22972973,0.6644144,4.382883,2.009009,4.0495496,19.786036,0.286036,46.317566,5.3355856,4.7094593,1.1463964,2.6554053,2.4572072,4.047297,0.7905405,0.36036035,1.4234234,0.3963964,0.09684685,0.04054054,1.4887387,0.072072074,0.16666667,1.2837838,0.7387387,1.385135,0.02027027,control
GSM317438,9.553745,1.752443,3.6710098,7.4039087,4.289902,2.348534,2.2345276,5.9185667,5.876221,5.4169383,5.4299674,0.1237785,2.3843648,3.0358305,7.8436484,2.247557,0.22801304,8.8925085,1.8501629,3.5179152,2.7263844,0.4820847,1.1661237,2.8175895,1.4071661,0.016286645,0.6188925,0.78175896,3.2996745,0.14006515,1.1986971,1.1791531,2.0781758,0.9381107,0.06840391,3.2996745,0.03583062,8.5114,0.9055374,1.4723127,8.947884,0.54723126,0.6319218,2.2638438,0.80130297,0.23127036,0.9381107,17.807817,60.361565,1.3583062,0.21498372,3.6026058,0.84039086,4.7198696,1.2149837,0.042345274,2.4364822,0.7068404,1.0814333,3.7296417,7.52443,0.6579805,1.325733,1.7719871,0.052117266,0.026058633,0.42996743,0.42996743,0.64169383,0.006514658,2.3452768,2.175896,0.06514658,0.3387622,1.6026059,4.4820848,1.7882737,5.1140065,13.231271,0.055374596,34.654724,4.2214985,3.9771986,1.1172638,0.990228,4.019544,4.7198696,0.4495114,0.247557,1.2052118,0.5504886,0.06514658,0.03583062,1.7719871,0.09120521,0.37459284,1.237785,0.6775244,1.6449511,0.247557,control
GSM317441,8.487805,2.695122,2.4756098,11.97561,3.5609758,1.3414634,1.2804878,6.445122,3.030488,2.7865856,3.0914636,0.085365854,2.2743902,5.6768293,9.268293,2.682927,0.8963415,6.4268293,1.6707318,2.6158538,5.2865853,0.11585366,1.3780488,1.042683,2.640244,0.018292684,0.8719512,0.45731708,1.4024391,0.07926829,0.74390244,1.5853659,1.6280489,0.51829267,0.12195122,2.9756098,0.18902439,9.841463,0.09146342,1.4634147,7.042683,1.2439024,0.20731708,1.347561,1.2012196,0.5731707,0.7378049,5.4268293,33.780487,1.5182927,0.17073171,1.5609757,0.39634147,2.432927,0.9390244,0.22560976,2.0487804,0.6585366,0.38414636,2.5792682,1.1280488,0.8231708,2.5548782,0.99390244,0.2987805,0.030487806,0.43292683,0.57926834,0.39634147,0.07317074,1.6585367,2.2500002,0.57926834,0.12195122,1.9024391,4.3170733,2.042683,3.140244,10.731708,0.20731708,23.445122,4.0060973,3.7256098,1.4512196,1.2621952,1.4390244,3.5731707,1.1097561,0.4695122,2.0060978,1.0060976,0.03658537,0.030487806,1.890244,0.42073172,0.66463417,1.0487806,0.31707317,0.9207317,0.03658537,control
GSM317442,14,3.6976745,5.3100777,8.653101,5.317829,1.9282945,2.8914728,8.903101,7.0038757,5.3914733,4.9980617,0.046511628,3.114341,4.1220927,10.358527,1.9050388,0.116279066,11.067829,1.9302325,4.162791,1.0562016,0.57751936,1.6492248,2.8585272,0.79457366,0.03875969,1.6860465,0.9612403,4.0542636,0.19573644,1.2112403,0.6492248,2.3275194,1.3488371,0.029069766,3.4689922,0.027131783,12.643412,0.875969,1.1976744,8.614341,0.5697674,1.1046512,1.9244187,0.7732558,0.22286822,1.2325581,34.001938,92.97286,1.7344961,0.91085273,5.1705422,0.627907,4.418605,0.8410853,0.2984496,2.7073643,0.57751936,0.91085273,3.2228682,13.51938,0.5542636,2.4089148,1.2790698,0.37984496,0.01744186,0.18217054,0.10271318,0.6705426,0.02131783,1.9108527,2.7558138,0.09689923,0.046511628,0.8255814,5.1744184,1.9670542,5.2616277,18.782946,0.12790698,40.846897,6.218992,4.763566,0.8333333,1.9127907,2.5717053,3.8333335,0.9224806,0.14147288,1.4089147,0.7015504,0.125969,0.11821705,1.3197674,0.036821704,0.3468992,1.5116279,0.36627907,1.0562016,0.04069767,control
GSM317447,13.500001,4.2052026,5.5867057,7.947977,5.8988442,1.4450867,2.0057805,10.858382,6.514451,6.3468213,4.589596,0.11560694,3.1907516,4.410405,10.286127,1.7514452,0.08959538,9.228324,1.7832371,4.5,1.2572255,0.6127168,1.8872834,2.82948,0.6763006,0.0982659,1.2919075,0.66184974,2.2109828,0.3063584,0.73988444,1.2745665,1.7369943,1.0057803,0.043352604,3.1329482,0.054913297,14.930635,2.2254336,2.150289,10.33526,0.109826595,1.1965319,1.6531793,0.6271677,0.24855493,1.5924855,14.098267,102.24567,1.6791908,0.7543353,4.0057807,0.58092487,3.0722547,1.0924855,0.32947978,2.8063583,0.51445085,0.8728324,2.3352604,14.034683,0.60693645,1.3583815,1.2514452,0.10404625,0.28034684,0.15606937,0.04046243,0.16184972,0.008670521,2.7109828,1.8034683,0.037572253,0.21387285,0.7861272,5.245665,2.5780346,5.0491333,18.83815,0.124277465,45.30925,6.0606937,4.16474,1.2080926,2.2745664,2.9277458,3.8930635,0.9884394,1.2138729,0.76589596,0.4248555,0.08381504,0.046242777,1.7109828,0.106936425,0.97109824,1.6416185,0.9739885,0.9393064,0.20231214,control
GSM317449,17.311005,3.4593303,6.105263,9.739235,7.5622015,1.5430622,3.0047848,10.866029,6.7583733,4.2822967,5.3540673,0.13636364,3.949761,5.1698565,9.241627,2.4186604,0.6148326,9.849283,2.4258375,4.980861,0.9449761,0.8684211,1.7392344,1.7464116,0.90909094,0.1985646,1.4521532,0.784689,2.88756,0.1076555,1.409091,1.3875599,1.2535886,1.1315789,0.09569378,2.5287082,0.0430622,17.629187,2.9545455,0.7344498,9.882775,0.54066986,1.0143541,1.8277513,0.90909094,0.35167465,1.0550239,19.071772,107.04785,1.6961724,1.1578948,3.5813398,0.7344498,3.7248805,1.3229666,0.3110048,3.3229663,0.67942584,0.6100479,3.7775118,19.555025,0.8636364,2.8349283,1.65311,0.354067,0.0215311,0.15311006,0.1555024,0.5909091,0.016746411,2.2129188,3.755981,0.026315792,0.24401914,0.9880383,5.6674643,1.8995216,5.311005,19.421053,0.0861244,49.748806,5.043062,5.270335,1.5598086,2.2177033,3.2846892,4.633971,0.5909091,0.5191388,1.6459332,0.4736842,0.03588517,0.23444977,1.4066986,0.04784689,0.56937796,1.8779905,0.7631579,1.3875599,0.04784689,control
GSM317452,14.809111,3.2646422,5.778742,9.826465,6.464208,1.3817787,2.4728851,8.234274,5.043384,5.1236444,3.9088936,0.1713666,3.3383946,4.2039046,6.5032535,1.570499,0.4229935,11.7396965,1.2017354,5.21692,1.2321041,0.4143167,1.7613883,1.6420823,0.7223427,0.44034708,1.8481561,0.8286334,3.6854663,0.1713666,1.1952277,1.5878525,1.5010846,1.0759219,0.052060742,3.110629,0.052060742,14.2429495,1.6550977,0.73969626,9.590022,1.1019523,0.44902387,1.0715835,0.7635575,0.21691975,1.0954447,12.006508,88.008675,2.0954447,0.15401301,1.4468546,0.7505423,3.2711499,0.91540134,0.23210412,3.5097616,0.56832975,0.79175705,4.1279826,13.778742,0.91540134,1.6117138,1.8156182,0.14967462,0.06941432,0.0824295,0.37310198,0.8004339,0.028199565,1.8893709,3.7483733,0.13232104,0.047722343,0.64859,5.3449025,3.1713665,3.659436,15.206074,0.060737528,50.490242,4.6572666,5.748373,1.1800435,2.5878525,2.4967463,3.7722342,0.55748373,0.483731,1.8416487,0.28850326,0.04338395,0.04338395,1.835141,0.05639913,0.24078092,1.5075922,0.46420825,1.0824295,0.106290676,control
GSM317453,16.27933,2.9748604,5.6899443,9.103353,5.748604,2.4608939,1.6061454,8.793296,5.0502796,4.50838,4.153631,0.09217878,3.234637,4.536313,8.438548,2.4217877,0.57262576,10.416202,2.1675978,4.5111732,0.86312854,0.86871517,1.659218,1.8603352,0.55586594,0.033519555,1.5027933,0.7458101,2.5949721,0.48882684,0.91061455,1.3910615,1.849162,1.1536313,0.16201119,3.592179,0.04469274,13.097766,0.37430167,1.1675978,9.430168,0.12849163,0.27374303,1.5083799,0.15921788,0.23463687,2.3212292,26.307264,94.79889,2.0530727,0.08938548,3.2150838,0.6983241,2.7430167,0.7597766,0.0726257,2.480447,1.0335196,0.8715084,5.2262573,8.9776535,0.61731845,1.7849163,1.5027933,0.05865922,0.019553073,0.11173185,0.053072628,0.932961,0.053072628,3.0391064,5.103352,0.13966481,0.19273745,0.3547486,6.064246,2.5167599,5.469274,21.751398,0.31843576,43.754192,6.069833,4.6452518,1.1061453,2.3798883,2.980447,4.9217877,0.4385475,0.76815647,1.4106146,0.6703911,0.05027933,0.055865925,1.3938549,0.11452515,0.575419,1.3882682,0.77653635,1.9329609,0.2206704,control
GSM317459,11.063013,2.4438355,3.4547944,9.142466,4.0520544,1.4164383,2.5808218,10.786302,4.2767124,5.2246575,3.8356164,0.12054795,2.8136985,3.8630137,13.619178,2.1890411,0.12876712,9.498631,1.2849315,2.460274,5.147945,0.66027397,1.9287672,3.7315068,2.1972601,0.3452055,0.43013698,0.4712329,4.7260275,0.21917808,0.8438356,1.5013698,3.0630138,1.3397261,0.057534244,3.1342466,0.035616435,24.750685,1.3671234,1.2547945,7.663014,0.8931506,0.25753424,1.6465753,0.21643835,0.52328765,1.1123288,21.7863,92.55069,1.7479452,0.13424657,8.613698,1.8246574,2.468493,1.369863,0.18356164,2.8849316,1.1424657,0.48493153,4.978082,3.2027397,0.7616438,1.7643836,1.2465754,0.31780824,0.21917808,0.057534244,0.08219178,0.69863015,0.057534244,2.2246575,2.6027398,0.04109589,0.1890411,0.22739726,3.6164384,2.5150685,3.9945207,12.065753,0.26849315,34.769863,4.241096,5.7534246,1.4520547,1.2958903,4.1424656,3.3260274,0.8356164,0.9205479,1.2328767,0.7150685,0.038356163,0.09315069,2.8246574,0.05479452,2.2465754,1.7479452,0.34246576,1.2465754,0.12602739,control
GSM317461,14.185354,4.1807775,5.7368417,9.352403,5.5835238,1.729977,2.7780318,8.636155,6.4256287,8.308925,4.0274596,0.33867276,3.1990845,3.221968,9.846682,1.3867276,0.597254,9.338673,2.2631578,4.416476,1.4256293,0.27002287,2.6659038,2.1693363,1.1647598,0.27688786,1.4187642,0.6864988,2.757437,0.27688786,1.2151029,0.9610984,1.8558351,1.2242563,0.07551487,3.9016016,0.0389016,14.782608,0.76659036,0.7597254,9.318078,0.34096107,0.6842105,1.535469,0.26773453,0.40732262,1.2379862,12.1670475,91.08695,1.6544622,0.1716247,5.5423336,0.41418764,3.4462242,0.8192219,0.28146452,2.95881,0.49427918,0.83295196,4.613272,14.9794035,0.6750572,1.7391304,1.7208236,0.61784893,0.09153318,0.33180776,0.21510296,0.5423341,0.013729977,2.208238,2.6064072,0.1716247,0.0938215,0.36384436,5.668192,2.231121,3.2860413,18.951944,0.27231118,43.574368,6.0983977,4.2974825,1.1350113,2.3913043,2.299771,3.9359267,1.0343249,1.0091532,1.3729976,0.3340961,0.10526315,0.027459955,1.8032037,0.082379855,0.13501143,1.3867276,0.4965675,0.9771167,0.011441647,control
GSM317462,14.622405,2.4232364,5.112033,9.109958,5.446058,2.039419,2.6078837,8.1742735,6.821576,4.2157674,3.76556,0.08921162,3.226141,4.26141,8.921162,2.033195,0.32157674,11.008298,1.6556016,4.703319,0.76970947,1.1141078,1.9564315,2.0207467,0.5103734,0.3879668,1.3630704,0.6244813,2.6431534,0.20331949,0.6431535,0.8091286,1.9356846,1.0228215,0.08091286,4.358921,0.029045641,12.551867,2.4813275,1.0269709,9.176348,0.5788381,0.74273854,1.5663899,1.0933609,0.26763484,1.5705392,26.145226,81.9834,1.6141078,0.36099583,4.3630705,0.659751,4.6950207,0.8360995,0.15352696,2.838174,0.9896265,0.92116183,4.2157674,13.641078,0.66804975,2.0373442,0.95228213,0.43360993,0.1286307,0.15975103,0.051867217,0.3858921,0.035269707,2.6369293,2.5290456,0.08091286,0.04564315,0.9377593,4.8236513,1.9585061,5.4107876,19.300829,0.085062236,45.73651,4.885892,4.892116,1.0311203,2.4273858,2.877593,3.3547716,0.5497925,0.719917,1.6244813,0.52282155,0.056016594,0.039419085,1.4937758,0.10580912,0.65145224,1.5497924,0.76970947,1.1286306,0.035269707,control
GSM317465,15.420543,2.8294573,4.47093,9.300387,5.6337214,1.4302326,3.403101,8.934109,6.523256,6.358527,4.7306204,0.062015504,3.261628,4.4573646,9.949613,1.6744186,0.29457363,12.637596,1.6782945,4.746124,1.4360465,0.25968993,1.2015504,1.3062016,1.0910852,0.20736434,1.5620154,0.8023256,3.9166667,0.31976745,1.2267442,0.9224806,1.9186046,1.9573643,0.031007752,4.494186,0.029069766,15.953488,1.6492248,0.7015504,7.3139534,0.16860464,0.74418604,1.6046512,0.41472867,0.30813953,1.2674419,13.232558,90.41473,1.5736433,0.29069766,5.498062,0.46705428,5.5542636,1.2228682,0.2771318,4.331395,0.87403095,0.92635655,4.713178,11.331395,0.5484496,1.8217055,0.9612403,0.16085272,0.06395349,0.2364341,0.29069766,0.29651162,0.015503876,1.507752,2.9612403,0.027131783,0.3391473,0.8624031,3.9166667,2.3372092,4.9379845,20.422482,0.08139534,49.94186,6.01938,5.5949616,1.1705427,1.622093,3.7693799,3.612403,0.6356589,0.40697673,1.1143411,0.8352713,0.031007752,0.029069766,1.6879845,0.032945737,0.58914727,1.0174419,0.58914727,1.9748062,0.03875969,control
GSM317466,14.930522,2.7915633,4.92804,10.540943,6.6178665,1.394541,3.325062,7.369727,5.9255586,5.3275433,4.369727,0.099255584,2.8734493,5.387097,9.114143,2.2307694,0.50124073,10.133995,2.5210917,5.049628,0.90322584,0.24813896,1.593052,1.8833747,1.2109181,0.2853598,1.4044665,0.5210918,3.2208438,0.21339951,1.2084367,1.1960298,1.5707196,1.2258065,0.034739453,3.890819,0.05210918,14.977667,0.20843671,2.8610423,9.186105,0.42183623,0.6501241,1.394541,0.19602978,0.19602978,1.7990074,20.617867,91.915634,1.9851117,0.7890819,3.4267993,0.4540943,3.682382,1.1091812,0.3101737,3.1364765,0.764268,0.98263025,3.4665012,16.521091,0.55583125,1.4367247,1.3225807,0.4565757,0.027295286,0.28039703,0.22828785,0.46898264,0.032258064,3.240695,2.1364765,0.079404466,0.2828784,0.6476427,5.503722,2.6451614,5.94541,14.51861,0.084367245,42.55087,4.816377,4.1885858,1.0942928,2.08933,2.2952855,3.1439207,0.9429281,0.99751866,1.0024815,0.34987596,0.2878412,0.3076923,1.9404466,0.034739453,0.83870965,1.4615386,0.3622829,0.9702233,0.044665013,control
GSM317468,15.401331,3.9512196,4.2350335,10.4434595,5.124169,1.1995566,3.742794,8.419069,5.909091,9.101996,5.381375,0.23946786,2.9866962,5.031042,10.463415,2.660754,0.3525499,13.261641,2.179601,5.048781,1.0354768,0.6940133,1.6075389,1.9844791,0.6119734,0.33481157,1.8381376,0.64745015,4.3481154,0.082039915,0.86917967,1.1219512,2.337029,1.5742794,0.07538803,6.57428,0.20177385,14.753881,1.7760533,2.2815967,8.4434595,0.60310423,0.751663,1.5742794,0.81152993,0.1396896,1.1485589,53.700665,91.50333,1.547672,0.5764967,8.8603115,0.5609756,4.179601,0.67184037,0.29046565,4.756098,0.68292683,0.45454547,3.4412417,13.485589,0.46341464,2.6186254,1.1064303,0.60310423,0.11973393,0.08647451,0.059866965,0.37028828,0.03547672,2.5099778,2.6186254,0.033259425,0.028824834,0.69844794,4.8137474,1.8403549,5.7827053,25.3459,0.23503327,52.434593,7.4478936,6.3237257,1.2439024,1.9512196,3.277162,3.7738361,0.47893572,0.18181819,1.4345899,0.28381377,0.15077606,0.06873614,1.3170732,0.09534369,1.2749447,1.4966742,0.6208426,1.3547672,0.028824834,control
GSM317471,15.753553,2.9715638,5.220379,9.407582,5.125592,2.0142179,3.5331755,8.805687,5.746445,5.040284,4.3933644,0.32464454,3.819905,4.5734596,8.42654,1.5450236,0.17298578,10.57109,1.9597155,5.13981,2.1682463,0.81990516,1.3104265,1.9170616,1.0189573,0.2085308,2.0734596,0.5663507,2.9739335,0.20379147,1.5213269,1.4241705,2.2417061,0.9502369,0.030805685,3.270142,0.06398104,14.805686,1.8056871,1.0900474,9.251184,0.1042654,1.3578198,1.5236967,0.76066345,0.25592417,1.514218,21.14692,98.36256,2.0758293,0.26303318,2.8672984,0.56872034,3.575829,1.1042653,0.27251184,3.6540282,0.5734597,0.5094786,3.383886,21.374407,0.56161135,1.549763,1.0758294,0.39099523,0.011848341,0.13507108,0.36492887,0.91469187,0.021327013,2.779621,2.5592415,0.101895735,0.16824643,1.1018957,4.5663505,2.5971563,5.106635,17.971563,0.059241705,45.523693,4.246445,5.798578,0.8436018,1.9715638,3.5331755,2.869668,0.43838862,0.02606635,0.92890996,0.7559241,0.25118482,0.07109004,1.8056871,0.23933649,0.53317535,1.5853081,0.5094786,1.2867298,0.021327013,control
GSM317472,20.607439,5.838843,8.177686,12.338843,10.392562,1.8636363,1.8595041,10.458677,10.066115,11.020661,6.1735535,0.057851236,2.5578513,5.2685947,12.942149,1.1900826,0.18181819,12.657024,3.0785124,6.2851243,0.76859504,0.6776859,2.0991735,2.7024794,0.95454544,0.012396694,2.3264463,0.3966942,2.8842976,0.29338843,0.8471074,0.9421487,2.3347106,1.5991735,0.028925618,4.3842974,0.028925618,18.706612,2.198347,1.3140495,11.53719,0.2231405,1.6528926,1.5950413,1.107438,0.29752064,1.785124,24.02066,113.3719,1.698347,0.98347104,9.677686,0.93801653,3.9917355,0.78512394,0.13636363,4.363636,0.80991733,0.74380165,2.5330577,15.053719,0.88842976,2.231405,0.58677685,0.07024793,0.24793388,0.041322313,0.03305785,0.041322313,0.012396694,4.1115704,4.049587,0.020661157,0.07851239,0.4504132,6.7272725,3.2479339,5.355372,34.768597,0.012396694,61.169422,5.5082645,6.780992,0.9256198,2.7561982,5.392562,4.483471,0.35537192,0.2644628,1.0495868,0.3016529,0.09504132,0.08264463,1.3966942,0.016528925,0.9958678,1.1528925,0.4504132,1.0123967,0.016528925,control
GSM317476,12.487272,1.9745454,2.7090907,6.643636,5.5418177,1.7963636,2.712727,6.843636,6.436363,2.9927273,4.1854544,0.09454545,2.461818,3.9563637,10.719999,3.3163633,0.15636364,12.887272,1.8145454,3.56,5.581818,0.46909088,1.1199999,4.2181816,1.9781818,0.014545455,0.85090905,0.5672727,3.9963636,0.20363635,0.96363634,1.3672726,2.5636363,1.6581817,0.08363636,2.8363636,0.03272727,15.694545,0.3090909,0.9490909,5.7854548,0.24727273,0.11636364,2.3054545,0.52363634,0.40363637,0.9309091,20.498182,34.072727,0.8727273,0.20363635,8.850908,0.47636363,4.1781816,1.08,0.29090908,2.4581816,0.7309091,1.1927272,2.509091,4.5745454,0.71636367,1.6181818,0.79272723,0.11272726,0.21818182,0.59272724,0.23272727,0.58181816,0.09454545,2.2072728,3.5927272,0.0690909,0.087272726,0.4109091,3.4981816,1.8654544,3.4945452,17.73091,0.5272727,40.076363,5.0945454,6.643636,1.3127272,0.93454546,3.810909,4.163636,0.54181814,1.4218181,1.9381818,0.4981818,0.047272723,0.02909091,2.0545454,0.03272727,0.31272727,1.2654545,0.9418181,1.0036364,0.03272727,control
GSM317477,15.250001,4.18883,3.3085108,8.81117,6.1117024,1.8005319,2.5345745,6.369681,6.6781917,6.449468,4.8563833,0.042553194,2.6356382,3.8005319,8.484043,1.4361702,0.13031915,10.952127,1.4627659,4.8404255,2.5159574,1.0026596,1.125,2.069149,1.5159575,0.19414894,1.7978723,1.0265957,2.6728723,0.20744681,0.9787234,1.2180852,1.268617,1.6117021,0.050531916,4.3484044,0.03989362,14.898937,2.0452127,1.4813831,7.478724,0.5611702,0.13829787,1.3643618,0.8164894,0.3856383,0.60372347,23.571808,73.34309,1.5079788,1.0292554,6.156915,0.69414896,4.994681,1.1117021,0.23404257,3.6914895,0.9175532,1.0292554,3.3936172,17.015957,0.5505319,1.9893619,1.3351064,0.27925533,0.17819148,0.2925532,0.034574468,0.6356383,0.013297873,2.5398936,2.6462767,0.02393617,0.061170213,1.1622341,4.0292554,1.925532,5.138298,21.577127,0.19414894,48.11702,5.526596,4.9707446,1.1356384,2.0957448,3.3776596,4.507979,0.8590425,0.92287236,1.1702127,0.122340426,0.4175532,0.045212768,1.5372341,0.042553194,0.7819149,1.4627659,0.57446814,1.0797873,0.1356383,control
GSM317480,15.111905,4.202381,5.2976193,11.473809,5.9904766,1.9309524,3.252381,7.0833335,6.454762,5.4285717,4.188095,0.061904762,2.4476192,4.8809524,8.080953,2.0261905,0.7,9.554762,1.804762,4.2,0.92857146,0.052380953,1.4380953,2.1904762,0.3904762,0.15238096,1.9595239,0.5809524,3.0261905,0.15238096,1.1166667,0.9166667,1.8785715,1.1142857,0.07619048,3.5595238,0.04047619,13.128572,1.0214286,0.9619048,8.504763,0.12857144,0.95476186,1.5595238,0.24523811,0.1404762,1.9023811,7.6285715,95.03571,1.8928572,0.3119048,5.0023813,0.6309524,3.9261904,0.98333335,0.23571429,3.3714287,0.81428576,1.2761905,3.147619,10.473809,0.4214286,1.9619049,1.5785716,0.33333334,0.004761905,0.17619048,0.05714286,0.45,0.026190476,2.3119047,2.0690477,0.03809524,0.04761905,0.74285716,5.578572,3.007143,6.3,18.926191,0.36666667,45.29286,6.8023815,4.8238096,0.7857143,2.2190475,2.3738096,2.642857,1.2214286,0.8738096,1.4095238,0.48333332,0.11904762,0.2404762,1.6642858,0.11428572,0.6309524,1.55,0.74761903,1.502381,0.026190476,control
GSM317484,16.128378,2.7094593,4.385135,10.648648,7.858108,2.2229729,2.8716216,8.054053,7.5337834,4.574324,5.189189,0.04054054,2.1824322,6.3986483,11.236486,0.85810804,0.23648648,10.614864,3.8648648,6.9864864,0.7635135,0.1081081,1.3783783,2.2229729,1.3986486,0.047297295,1.195946,0.4797297,2.162162,0.34459457,0.6081081,0.7094594,2.5743241,1.6756755,0.16216215,4.04054,0.047297295,12.729729,1.1824324,0.8175675,9.047297,0.18243243,1.1418918,0.9527027,0.18243243,0.02027027,2.4797297,20.35135,104.77026,1.7229729,0.36486486,4.466216,1.1891892,2.9729729,1.1283784,0.12837838,3.081081,0.9527027,1.4256756,3.351351,15.216215,1.1554054,0.8986486,0.9594594,0.29054055,0.013513513,0.2027027,0.14864865,0.18918918,0.027027026,3.3445945,3.0067565,0.121621616,0.65540534,0.12837838,6.168919,3.027027,5.466216,32.344593,0.3243243,65.47297,6.932432,5.486486,0.9864865,3.1216216,2.5,3.2635133,0.9729729,0.13513513,1.0675676,0.33108106,0.22297296,0.23648648,1.9999999,1.0135134,0.41216213,1.5472972,0.99999994,1.2364864,0.02027027,control
GSM317486,12.349537,2.6574073,3.3217592,7.902777,3.8611112,2.4583333,3.363426,7.5740743,6.888889,6.4699073,3.925926,0.2847222,2.5555556,2.4976852,9.738426,2.511574,0.5208333,12.8310175,2.613426,4.247685,2.8287036,0.2546296,1.2337962,2.9675925,1.6365739,0.2847222,0.5,0.66898143,3.6412036,0.25,0.84722215,1.1828703,2.5277777,1.7731481,0.071759254,6.240741,0.023148147,15.212963,0.84027773,1.375,4.9699073,0.537037,0.22685185,2.0416665,1.3935184,0.6203703,0.6967592,39.23148,34.229164,0.95138884,0.1273148,9.664351,0.52777773,6.270833,1.1273148,0.28703701,3.8402774,1.1041666,1.0162038,2.5509257,3.0023146,0.48379627,1.9166666,1.0046296,0.5347222,0.04398148,0.46296296,0.4328704,0.8541667,0.018518519,0.90509254,2.6550925,0.025462963,0.06481481,1.5046296,3.2685184,2.0625,3.6643517,17.68287,0.13888888,36.942127,5.256944,5.49537,1.4027777,2.0208333,2.736111,3.747685,0.6527778,0.22453703,1.8356482,0.8726852,0.25,0.032407407,1.6458333,0.08333333,0.48148146,1.5208333,0.81249994,1.5185184,0.113425925,control
